날짜,순위,영화코드,영화명,일관객,누적관객,스크린수,상영횟수
20200223,2,20192399,1917,53890,283037,863,3443
20200223,3,20193321,정직한 후보,42674,1351511,942,3808
20200223,4,20192240,작은 아씨들,22109,709865,692,1948
20200223,5,20182447,클로젯,7435,1253193,403,770
20200223,6,20183782,기생충,3655,10277246,145,311
20200223,7,20193911,"하이, 젝시",2611,21718,172,440
20200223,8,20197390,조조 래빗,2049,98360,129,221
20200223,9,20184891,수퍼 소닉,1978,113356,208,290
20200223,10,20193288,숀더쉽 더 무비: 꼬마 외계인 룰라!,1091,9204,204,236
20200224,1,20180962,지푸라기라도 잡고 싶은 짐승들,22825,393478,939,3753
20200224,2,20192399,1917,19668,302705,817,3014
20200224,3,20193321,정직한 후보,13747,1365258,801,2819
20200224,4,20192240,작은 아씨들,9062,718927,619,1709
20200224,5,20182447,클로젯,4193,1257386,329,637
20200224,6,20183782,기생충,1556,10278802,125,262
20200224,7,20193911,"하이, 젝시",1344,23062,152,350
20200224,8,20197390,조조 래빗,934,99294,118,210
20200224,9,20184891,수퍼 소닉,432,113788,112,129
20200224,10,20180939,남산의 부장들,382,4748387,94,135
20200225,1,20180962,지푸라기라도 잡고 싶은 짐승들,21274,414752,926,3635
20200225,2,20192399,1917,18626,321331,813,2909
20200225,3,20193321,정직한 후보,15043,1380301,823,2705
20200225,4,20192240,작은 아씨들,8327,727254,626,1643
20200225,5,20182447,클로젯,3778,1261164,328,580
20200225,6,20183782,기생충,1333,10280135,116,251
20200225,7,20193911,"하이, 젝시",1149,24211,159,331
20200225,8,20197390,조조 래빗,830,100124,115,204
20200225,9,20181434,신의 한 수: 귀수편,796,2158233,4,5
20200225,10,20193526,젠틀맨,650,3554,4,4
20200226,1,20199842,인비저블맨,26785,26785,776,2566
20200226,2,20192399,1917,21836,343167,640,1993
20200226,3,20180962,지푸라기라도 잡고 싶은 짐승들,21227,435979,766,2578
20200226,4,20193526,젠틀맨,15429,18983,586,1736
20200226,5,20193321,정직한 후보,14277,1394578,644,1899
20200226,6,20192240,작은 아씨들,12053,739307,520,1223
20200226,7,20040598,해리포터와 아즈카반의 죄수,9430,1784609,47,266
20200226,8,20197390,조조 래빗,1294,101418,128,206
20200226,9,20182447,클로젯,1217,1262381,150,228
20200226,10,20183782,기생충,1106,10281241,108,220
20200227,1,20199842,인비저블맨,20027,46812,728,2382
20200227,2,20192399,1917,13701,356868,603,1859
20200227,3,20180962,지푸라기라도 잡고 싶은 짐승들,12851,448830,684,2327
20200227,4,20193321,정직한 후보,7947,1402525,574,1621
20200227,5,20193526,젠틀맨,7167,26150,528,1546
20200227,6,20192240,작은 아씨들,6574,745881,476,1113
20200227,7,20040598,해리포터와 아즈카반의 죄수,5435,1790044,47,244
20200227,8,20204340,시원찮은 그녀를 위한 육성방법 피날레,2220,2978,71,113
20200227,9,20181434,신의 한 수: 귀수편,848,2159081,6,6
20200227,10,20182447,클로젯,772,1263153,140,204
20200229,1,20199842,인비저블맨,44813,115873,755,2725
20200229,2,20192399,1917,32027,405627,660,2102
20200229,3,20180962,지푸라기라도 잡고 싶은 짐승들,24623,487470,680,2482
20200229,4,20193321,정직한 후보,15194,1426367,557,1776
20200229,5,20192240,작은 아씨들,12228,765451,484,1252
20200229,6,20193526,젠틀맨,9671,41844,482,1513
20200229,7,20040598,해리포터와 아즈카반의 죄수,6035,1800968,44,244
20200229,8,20197390,조조 래빗,1370,104318,112,190
20200229,9,20182447,클로젯,1095,1264943,144,214
20200229,10,20204340,시원찮은 그녀를 위한 육성방법 피날레,1025,4876,69,107
20200301,1,20199842,인비저블맨,40083,155956,744,2607
20200301,2,20192399,1917,26261,431888,633,2016
20200301,3,20180962,지푸라기라도 잡고 싶은 짐승들,20073,507543,646,2300
20200301,4,20193321,정직한 후보,12571,1438938,537,1639
20200301,5,20192240,작은 아씨들,9453,774904,456,1170
20200301,6,20193526,젠틀맨,7689,49533,466,1362
20200301,7,20040598,해리포터와 아즈카반의 죄수,4715,1805683,45,237
20200301,8,20197390,조조 래빗,1093,105411,106,177
20200301,9,20183782,기생충,984,10284750,101,191
20200301,10,20205525,장마,835,1790,1,5
20200302,1,20199842,인비저블맨,20419,176375,719,2285
20200302,2,20192399,1917,12079,443967,584,1729
20200302,3,20180962,지푸라기라도 잡고 싶은 짐승들,8901,516444,595,1834
20200302,4,20193321,정직한 후보,5794,1444732,486,1266
20200302,5,20192240,작은 아씨들,5084,779988,433,1010
20200302,6,20193526,젠틀맨,3567,53100,407,1031
20200302,7,20040598,해리포터와 아즈카반의 죄수,2469,1808152,44,197
20200302,8,20197390,조조 래빗,597,106008,95,141
20200302,9,20183782,기생충,513,10285263,90,143
20200302,10,20182447,클로젯,484,1266260,110,158
20200303,1,20199842,인비저블맨,19326,195701,714,2278
20200303,2,20192399,1917,11718,455685,595,1726
20200303,3,20180962,지푸라기라도 잡고 싶은 짐승들,7806,524250,567,1760
20200303,4,20193321,정직한 후보,5422,1450154,461,1230
20200303,5,20192240,작은 아씨들,5000,784988,439,1018
20200303,6,20193526,젠틀맨,3573,56673,401,1014
20200303,7,20040598,해리포터와 아즈카반의 죄수,2272,1810424,43,199
20200303,8,20183782,기생충,581,10285844,101,161
20200303,9,20197390,조조 래빗,554,106562,92,138
20200303,10,20182447,클로젯,394,1266654,96,131
20200304,1,20199842,인비저블맨,19045,214746,720,2278
20200304,2,20192399,1917,12157,467842,592,1754
20200304,3,20180962,지푸라기라도 잡고 싶은 짐승들,7773,532023,564,1731
20200304,4,20193321,정직한 후보,5537,1455691,458,1222
20200304,5,20192240,작은 아씨들,5156,790144,434,1006
20200304,6,20193526,젠틀맨,3844,60517,390,987
20200304,7,20040598,해리포터와 아즈카반의 죄수,2314,1812738,44,191
20200304,8,20197390,조조 래빗,699,107261,90,145
20200304,9,20183782,기생충,548,10286392,90,144
20200304,10,20204546,엠마,529,3902,17,35
20200306,1,20199842,인비저블맨,18233,249015,632,1819
20200306,2,20192399,1917,12463,490566,532,1431
20200306,3,20180962,지푸라기라도 잡고 싶은 짐승들,6462,544482,464,1215
20200306,4,20192240,작은 아씨들,4506,798758,374,665
20200306,5,20193321,정직한 후보,3806,1463275,392,768
20200306,6,20190864,울프 콜,2420,6209,327,601
20200306,7,20040598,해리포터와 아즈카반의 죄수,2412,1817387,45,180
20200306,8,20204681,더 보이 2: 돌아온 브람스 ,2409,7033,163,437
20200306,9,20135428,어바웃 타임,2236,3411796,127,215
20200306,10,20193526,젠틀맨,2022,64425,289,438
20200307,1,20199842,인비저블맨,36368,285383,702,2125
20200307,2,20192399,1917,26226,516792,581,1670
20200307,3,20180962,지푸라기라도 잡고 싶은 짐승들,12469,556951,484,1408
20200307,4,20192240,작은 아씨들,7671,806429,387,729
20200307,5,20193321,정직한 후보,7157,1470432,417,865
20200307,6,20190864,울프 콜,4123,10332,335,622
20200307,7,20204681,더 보이 2: 돌아온 브람스 ,4091,11124,173,484
20200307,8,20193526,젠틀맨,3853,68278,304,493
20200307,9,20040598,해리포터와 아즈카반의 죄수,3574,1820961,45,187
20200307,10,20135428,어바웃 타임,3512,3415308,135,245
20200308,1,20199842,인비저블맨,30637,316020,697,2133
20200308,2,20192399,1917,21874,538666,599,1645
20200308,3,20180962,지푸라기라도 잡고 싶은 짐승들,11458,568409,491,1365
20200308,4,20193321,정직한 후보,6666,1477098,411,861
20200308,5,20192240,작은 아씨들,6581,813010,401,736
20200308,6,20204681,더 보이 2: 돌아온 브람스 ,3657,14781,179,473
20200308,7,20190864,울프 콜,3582,13914,336,620
20200308,8,20135428,어바웃 타임,3135,3418443,138,237
20200308,9,20193526,젠틀맨,3027,71305,295,464
20200308,10,20040598,해리포터와 아즈카반의 죄수,2906,1823867,44,185
20200309,1,20199842,인비저블맨,13560,329580,617,1705
20200309,2,20192399,1917,8905,547571,531,1340
20200309,3,20180962,지푸라기라도 잡고 싶은 짐승들,4412,572821,416,983
20200309,4,20192240,작은 아씨들,3239,816249,333,580
20200309,5,20193321,정직한 후보,2676,1479774,339,600
20200309,6,20190864,울프 콜,1903,15817,295,481
20200309,7,20135428,어바웃 타임,1897,3420340,126,198
20200309,8,20040598,해리포터와 아즈카반의 죄수,1757,1825624,43,158
20200309,9,20204681,더 보이 2: 돌아온 브람스 ,1489,16270,153,313
20200309,10,20205529,그링고,1291,4430,32,47
20200310,1,20199842,인비저블맨,12560,342140,624,1656
20200310,2,20192399,1917,9205,556776,544,1334
20200310,3,20180962,지푸라기라도 잡고 싶은 짐승들,4778,577599,419,988
20200310,4,20192240,작은 아씨들,3363,819612,331,578
20200310,5,20193321,정직한 후보,2733,1482507,333,605
20200310,6,20190864,울프 콜,1985,17802,291,499
20200310,7,20135428,어바웃 타임,1757,3422097,127,195
20200310,8,20040598,해리포터와 아즈카반의 죄수,1731,1827355,42,157
20200310,9,20205529,그링고,1293,5723,36,47
20200310,10,20193526,젠틀맨,1257,73810,230,331
20200312,1,20199842,인비저블맨,9694,363854,533,1382
20200312,2,20204791,다크 워터스 ,7898,17736,520,1383
20200312,3,20192399,1917,6273,571692,471,1075
20200312,4,20180962,지푸라기라도 잡고 싶은 짐승들,2669,583848,344,649
20200312,5,20192240,작은 아씨들,2240,824793,268,399
20200312,6,20180523,스타 이즈 본,2146,497441,204,265
20200312,7,20193321,정직한 후보,2089,1486755,265,394
20200312,8,20010238,메멘토,1611,18977,122,200
20200312,9,20204340,시원찮은 그녀를 위한 육성방법 피날레,1370,9851,44,49
20200312,10,20196828,걸즈 앤 판처 최종장,1030,1030,11,58
20200313,1,20199842,인비저블맨,11188,375042,552,1430
20200313,2,20204791,다크 워터스 ,9008,26744,519,1413
20200313,3,20192399,1917,7421,579113,493,1142
20200313,4,20180962,지푸라기라도 잡고 싶은 짐승들,2810,586658,340,633
20200313,5,20192240,작은 아씨들,2452,827245,264,428
20200313,6,20193321,정직한 후보,2335,1489090,279,424
20200313,7,20180523,스타 이즈 본,2292,499733,214,276
20200313,8,20010238,메멘토,1397,20374,122,208
20200313,9,20135428,어바웃 타임,1036,3425938,67,112
20200313,10,20204681,더 보이 2: 돌아온 브람스 ,883,20343,109,160
20200314,1,20199842,인비저블맨,24718,399760,617,1798
20200314,2,20204791,다크 워터스 ,19100,45844,575,1656
20200314,3,20192399,1917,16740,595853,530,1381
20200314,4,20180962,지푸라기라도 잡고 싶은 짐승들,5595,592253,370,743
20200314,5,20193321,정직한 후보,4814,1493904,341,565
20200314,6,20192240,작은 아씨들,4245,831490,298,487
20200314,7,20180523,스타 이즈 본,3780,503513,240,324
20200314,8,20135428,어바웃 타임,2005,3427943,72,124
20200314,9,20010238,메멘토,1948,22322,112,209
20200314,10,20204681,더 보이 2: 돌아온 브람스 ,1306,21649,119,182
20200315,1,20199842,인비저블맨,20560,420320,597,1749
20200315,2,20204791,다크 워터스 ,16338,62182,569,1627
20200315,3,20192399,1917,14834,610687,539,1386
20200315,4,20180962,지푸라기라도 잡고 싶은 짐승들,5393,597646,382,743
20200315,5,20193321,정직한 후보,5065,1498969,343,570
20200315,6,20192240,작은 아씨들,3671,835161,300,465
20200315,7,20180523,스타 이즈 본,3348,506861,246,332
20200315,8,20135428,어바웃 타임,1669,3429612,73,124
20200315,9,20010238,메멘토,1611,23933,118,207
20200315,10,20204681,더 보이 2: 돌아온 브람스 ,1324,22973,124,185
20200316,1,20199842,인비저블맨,8089,428409,529,1349
20200316,2,20204791,다크 워터스 ,5421,67603,471,1208
20200316,3,20192399,1917,5167,615854,478,1044
20200316,4,20193321,정직한 후보,2965,1501934,277,430
20200316,5,20180962,지푸라기라도 잡고 싶은 짐승들,2080,599726,312,553
20200316,6,20180523,스타 이즈 본,1562,508423,208,268
20200316,7,20192240,작은 아씨들,1515,836676,247,351
20200316,8,20010238,메멘토,759,24692,107,167
20200316,9,19940116,쉰들러 리스트,619,6482,114,163
20200316,10,20184574,그린 북,530,441993,100,159
20200317,1,20199842,인비저블맨,7922,436331,528,1345
20200317,2,20204791,다크 워터스 ,5132,72735,487,1194
20200317,3,20192399,1917,5004,620858,487,1026
20200317,4,20193321,정직한 후보,3004,1504938,293,468
20200317,5,20180962,지푸라기라도 잡고 싶은 짐승들,1943,601669,313,546
20200317,6,20192240,작은 아씨들,1680,838356,260,378
20200317,7,20180523,스타 이즈 본,1479,509902,211,265
20200317,8,20010238,메멘토,755,25447,107,154
20200317,9,19940116,쉰들러 리스트,620,7102,123,171
20200317,10,20135428,어바웃 타임,585,3430619,62,78
20200318,1,20199842,인비저블맨,8234,444565,535,1357
20200318,2,20204791,다크 워터스 ,5780,78515,492,1231
20200318,3,20192399,1917,5495,626353,477,1074
20200318,4,20193321,정직한 후보,2956,1507894,310,489
20200318,5,20180962,지푸라기라도 잡고 싶은 짐승들,1958,603627,319,550
20200318,6,20192240,작은 아씨들,1864,840220,256,384
20200318,7,20180523,스타 이즈 본,1726,511628,217,290
20200318,8,20010238,메멘토,843,26290,110,163
20200318,9,20192751,찬실이는 복도 많지,722,17236,86,131
20200318,10,20135428,어바웃 타임,669,3431288,63,86
20200319,1,20199842,인비저블맨,6953,451518,517,1287
20200319,2,20192399,1917,6078,632431,460,1030
20200319,3,20204791,다크 워터스 ,4156,82671,460,1019
20200319,4,20205096,세인트 아가타 ,2903,3068,390,744
20200319,5,20193321,정직한 후보,2087,1509981,257,409
20200319,6,20180962,지푸라기라도 잡고 싶은 짐승들,1407,605034,260,423
20200319,7,20192240,작은 아씨들,1342,841562,211,309
20200319,8,20180523,스타 이즈 본,1293,512921,185,265
20200319,9,20204340,시원찮은 그녀를 위한 육성방법 피날레,960,13456,45,60
20200319,10,20167542,분노의 질주: 더 익스트림,842,3654080,34,120
20200320,1,20199842,인비저블맨,8918,460436,554,1400
20200320,2,20192399,1917,7247,639678,501,1073
20200320,3,20204791,다크 워터스 ,4453,87124,460,1028
20200320,4,20193321,정직한 후보,2494,1512475,282,452
20200320,5,20205096,세인트 아가타 ,2012,5080,365,654
20200320,6,20180523,스타 이즈 본,1695,514616,201,278
20200320,7,20192240,작은 아씨들,1528,843090,225,330
20200320,8,20180962,지푸라기라도 잡고 싶은 짐승들,1500,606534,261,428
20200320,9,20167542,분노의 질주: 더 익스트림,874,3654954,35,123
20200320,10,20135428,어바웃 타임,786,3432668,75,91
20200321,1,20199842,인비저블맨,17375,477811,593,1645
20200321,2,20192399,1917,14638,654316,546,1372
20200321,3,20204791,다크 워터스 ,9116,96240,504,1296
20200321,4,20193321,정직한 후보,4299,1516774,312,573
20200321,5,20192240,작은 아씨들,2694,845784,246,384
20200321,6,20180962,지푸라기라도 잡고 싶은 짐승들,2662,609196,294,524
20200321,7,20205096,세인트 아가타 ,2648,7728,370,685
20200321,8,20180523,스타 이즈 본,2478,517094,211,313
20200321,9,20135428,어바웃 타임,1522,3434190,81,112
20200321,10,20167542,분노의 질주: 더 익스트림,1395,3656349,35,142
20200323,1,20199842,인비저블맨,5904,499153,500,1206
20200323,2,20192399,1917,4671,671262,469,1009
20200323,3,20204791,다크 워터스 ,2349,105779,392,770
20200323,4,20193321,정직한 후보,1313,1522119,237,385
20200323,5,20180962,지푸라기라도 잡고 싶은 짐승들,1024,613060,232,353
20200323,6,20192240,작은 아씨들,999,848953,191,276
20200323,7,20180523,스타 이즈 본,889,520052,157,217
20200323,8,19980231,트루먼 쇼,883,13412,104,163
20200323,9,20205096,세인트 아가타 ,748,10414,242,350
20200323,10,20135428,어바웃 타임,544,3436022,65,90
20200324,1,20199842,인비저블맨,5210,504363,483,1130
20200324,2,20192399,1917,4775,676037,489,1024
20200324,3,20204791,다크 워터스 ,2460,108239,404,790
20200324,4,20193321,정직한 후보,1297,1523416,238,390
20200324,5,20180962,지푸라기라도 잡고 싶은 짐승들,1156,614216,236,374
20200324,6,20192240,작은 아씨들,1077,850030,190,289
20200324,7,20180523,스타 이즈 본,965,521017,168,227
20200324,8,19980231,트루먼 쇼,915,14327,104,160
20200324,9,20205096,세인트 아가타 ,753,11167,229,324
20200324,10,20135428,어바웃 타임,627,3436649,64,86
